UniqueID,Keyword
A0ID3I7QYL_6FY9FXFM5VCDTTY,PepsiCo|global food and beverage giant|Ukraine|armed forces|advertising|Russian market|Ukrainian Council of Shopping Centers|business in Russia|terrorist state|retain|foothold|Yuriy Hladkyi|Grape creative agency|revenues|reputational risks|Yaryna Kliuchkovska|official comment|beverage giant|operating in Russia|plants|employees|agricultural workers|fourth-largest company|beverages and food products industry|net profit|taxes|Kremlin|Evervess-Cola|parallel imports|Ukrainian National Agency on Corruption Prevention|NACP|international sponsors of the war|food rations|Russian soldiers|CEOs|international companies|operations in Russia|visit Ukraine|sponsors of war|Russian economy
A1OF5W03RH_PJA72QBC9MR441H,"'Republican presidential candidate|Ron DeSantis|Northside Conservatives Club Meeting|Ankeny, Iowa|Arctic temperatures|Iowa caucuses|CEDAR RAPIDS, Iowa|Republican presidential nomination|Florida governor|Donald Trump|South Carolina Gov. Nikki Haley|David Kochel|Republican consultant|New Hampshire|South Carolina|Mike Murphy|GOP consultant|Dubuque|Cedar Falls|Des Moines Register|campaign apparatus|superPAC|Marylou Erlacher|Chrome Horse Saloon|Cedar Rapids|Scott Pinter|industrial painting business|Robb Ryerse|pastor-turned-anti-Trump activist|bitter cold weather'"
A5QL0XWVUA_1JH94MIQP7SVKEE,Russian President|Vladimir Putin|trip|North Korea|invitation|Pyongyang|Kremlin spokesman|Dmitry Peskov|Russian invasion|Ukraine|February 2022|Kim Jong Un|arms deliveries|Foreign Minister|Choe Son Hui|Sergei Lavrov|missiles|deployment|mutual arms trade
A5UMTOC22V_X29HENRHQA9JBS5,'Valerii Zaluzhnyi|Commander-in-Chief|Ukrainian Armed Forces|NATO-Ukraine Council meeting|January 17|heads of defence departments|Ukraine’s Mission to NATO|Ukrainska Pravda|Major General Serhii Salkutsan|videoconference|Supreme Commander-in-Chief's Staff meeting|Volodymyr Zelenskyy|defence ministers|military format|Chiefs of General Staff'
A8PXENPKRM_KNHF9ADWGIIL2FH,"'Twin suicide bombings|Kerman, Iran|Qassem Suleimani|Islamic Revolutionary Guards Corps|U.S. airstrike|Islamic State’s Khorasan branch|Afghanistan|terrorist attack|Islamic Republic of Iran|Israel|United States|terrorist networks|European countries|Palestinian Muslims|Middle East|Africa|Philippines|Gaza|Jews|Christians|Sunni Muslims|Shiites|Caliphate|Islamic State-Khorasan (IS-K)|Afghanistan withdrawal|Bangladesh|India|Maldives|Myanmar|Sri Lanka|Kyrgyzstan|Western states|Iraq|Syria|Yemen|online recruitment|European security services|Christmas|New Year’s|Cologne, Germany|Vienna, Austria|Madrid, Spain|Belgian|Dutch|German|national terrorism threat alerts|Gaza|violent jihad|Washington|European capitals|The Dispatch'"
ADJDSBCOCX_LWEND99981KAPQX,'Israel' | 'South Africa' | 'International Court of Justice' | 'The Hague' | 'Gaza' | 'genocide' | 'Tal Becker' | 'Israeli Foreign Ministry' | 'Hamas' | 'Palestinian' | 'military action' | 'Joan Donoghue' | 'self-defence' | 'UN Human Rights Office' | 'international humanitarian law' | 'war crimes' | 'Holocaust' | 'Nazi regime' | 'German government' | 'Genocide Convention' | 'UN court' | 'international pressure'
AHLMM1PFCQ_3KQQOM5ION1ZSSF,Top NATO official | Adm. Rob Bauer | larger war | Russia | adversaries | conflict | Ukraine | Western security alliance | Military Committee | press conference | Brussels | preparing for conflict | terror groups | defensive alliance | large-scale exercises | alliance members | Sweden | military drills | Cold War | troops | vehicles | aircraft | ships | Europe | U.S. | wars | Israel | Ukraine | global security challenges | Moscow's invasion | Russian victory | NATO countries | Biden administration | Iranian-backed groups | Middle East | regional war | potential larger war | whole of society approach | The Hill
ATBLUG7FRG_K3992KAX73UWOX3,Greg Torode|HONG KONG|Reuters|Chinese state media|U.S. think tank|military uses|Chinese scientific research|Indian Ocean|Center for Strategic and International Studies|CSIS|China threat|Global Times|Maldives|President Mohamed Muizzu|Sri Lanka|Chinese navy|People's Liberation Army|India|United States|Chinese foreign ministry|Mao Ning|U.N. Convention on the Law of the Sea|Chinese defence ministry|oil shipments|natural ecology|William Mallard
AUAXX548HH_KSG8K90WC8X1K2K,Oleksandr Syrskyi|Ukraine’s Ground Forces Commander|Kyiv|military planes|US A-10 attack aircraft|infantry|combat operations|Reuters|long-range cruise missiles|ground troops|destroy ground targets|tanks|artillery|attack helicopters|AH-64 Apache|AH-1 Super Cobra|UH-60 Black Hawk|American A-10 Thunderbolt|subsonic attack aircraft|United States|1970s
AUZOVZM7O2_XEHTEXABFB7JIHH,'Israeli Prime Minister Benjamin Netanyahu|U.S. Secretary of State|Israeli Defense Ministry|Tel Aviv|war|Gaza|Hamas massacre|Middle East|Israel|Jewish state|violence|Israeli-occupied West Bank|Hezbollah|southern Lebanon|pro-Iran Shia groups|Syria|Iraq|Yemen|Antony Blinken|Iran|Biden Administration|Israel Defense Forces|IDF|1967 war|Egypt|Jordan|Syria|Sinai|Gaza Strip|West Bank|Golan Heights|Hamas fighters|Iron Dome defense system|Israeli commando units|Seal Team 6|hostages|American support|President Joe Biden|military aid|missiles|two-state solution|corruption charges|Saudi Arabia|Mossad|Tamir Pardo|Aviv Kochavi|Benny Gantz|Prince Bandar bin Sultan|Qatar|Palestinian state|Houthi rebels|Red Sea|nuclear enrichment|Tehran'
AVWOM7FXPC_ACUXI3OARYKC4WI,'Vladimir Putin' | 'attack Nato' | 'five to eight years' | 'Germany' | 'Baltic nations' | 'defences' | 'borders' | 'Russia' | 'Belarus' | 'Boris Pistorius' | 'German defence minister' | 'military threat situation' | 'Kremlin' | 'Estonia' | 'Latvia' | 'Lithuania' | 'bunkers' | 'Nato military official' | 'all-out war' | 'Adml Bauer' | 'Nato military committee' | 'Finland' | 'Petteri Orpo' | 'Israel-Hamas war' | 'Ukraine' | 'global stockpiles of weapons' | 'EU' | '155mm artillery shells' | 'Kyiv' | 'Ukrainian military' | 'Washington' | 'US support for Ukraine' | 'Republicans' | 'nuclear shield' | 'French nuclear deterrent'
AW5AZX36RQ_E9827XK040BSR15,nuclear envoys|U.S.|South Korea|Japan|North Korea|weapons trade|Russia|missile tests|hostile rhetoric|Seoul|Reuters|missile warning data-sharing system|Moscow|Pyongyang|military cooperation|invasion of Ukraine|ballistic missiles|Jung Pak|White House|attack Ukraine|Andrii Kostin|Kharkiv|American microchips|Ukrainians|ammunition|tactical guided missiles|fighter aircraft|surface-to-air missiles|armored vehicles|ballistic missile production equipment|military technologies|Republic of Korea|DPRK|Kim Jong Un|constitution|primary foe|war|Hiroyuki Namazu|hypersonic missile|delivery of weapons|Kyiv Independent
AZENHW9F28_VP8GOXBZAOK7UON,"'COLUMBUS, Ohio|WCMH|Real estate experts|Google searches|home aesthetic|Palm Parade Real Estate|home aesthetics|decor|style|Franklin County homeowners|property tax bill|Boho|Bohemian approach|tapestries|woven wall hangings|Farmhouse aesthetic|wooden beams|reclaimed accents|Steampunk|Victorian-era design|industrial components|futuristic fantasies|steam-powered machinery|science fiction|Grunge|alternative music|fashion subculture|Art Deco|geometric patterns|symmetrical shapes|opulent feel|NBC4 WCMH-TV'"
B0J7DIZSVS_61FSXW92E0KTUL1,"'ORLANDO, Fla.|Florida Surgeon General|Joe Ladapo|COVID-19 vaccines|Gov. Ron DeSantis|Iowa presidential caucuses|New Hampshire primary|University of Miami Institute for Bioethics and Health Policy|Kenneth Goodman|medical misinformation|Steve Bannon’s War Room podcast|mRNA vaccines|anti-vaxxers|DNA fragments|cancer|Division of Infectious Diseases|Nemours Children’s Health|Dr. Kenneth Alexander|Republican presidential primary|Donald Trump|Nikki Haley|Vivek Ramaswamy|Iowa State University|Dave Peterson|Bryan Griffin|University of New Hampshire|Dante Scala|Operation Warp Speed|Anthony Fauci|CDC|FDA|Florida Department of Health'"
B20ACTU563_GML6NDPE3JI1K5W,Russians | 23 attacks | past 24 hours | border areas | Sumy Oblast | Ukraine | 110 explosions | Yunakivka | Krasnopillia | Bilopillia | Myropillia | Velyka Pysarivka | Nova Sloboda | hromadas | drone | mortar attacks | multiple-launch rocket systems | grenade launchers | small arms fire | air-dropped mines
B5E5KX1PFX_XX1NT092LXFPHDN,'Singapore'|'giant panda cub'|'Le Le'|'China'|'Singapore Airlines'|'flight'|'Kai Kai'|'Jia Jia'|'conservation concerns'|'Gajandran Sokayan'|'River Wonders'|'quarantine'|'travel crate'|'Boeing 747-400F freighter aircraft'|'China Conservation and Research Center for the Giant Panda'
B7JQD0YO3T_LTTUI23UMBAY4JE,'Nur Shams refugee camp' | 'Tulkarm' | 'occupied West Bank' | 'Palestinian militants' | 'Israeli raid' | 'Israeli military operations' | 'Hamas' | 'October 7 attack' | 'counterterrorism operations' | 'Tulkarm Brigade' | 'Gaza' | 'Israeli forces' | 'border guard' | 'Palestinian health ministry' | 'Hamas attack'
BD6YEYMUHA_OD4REUTEXXSX9Y2,Namibia|Germany|colonial ruler|UN|Israel|genocide|Gaza|South Africa|International Court of Justice|ICJ|The Hague|President Hage Geingob|Berlin|Herero|Nama|20th Century|United Nations Convention|Hamas|Holocaust|famine|disease|aid|Palestinians|Pretoria|infrastructure|legal team|colonial-era|emotion|case
BE6JNTNTG8_54WJ0C76PV2J9GZ,error...
BF4BMHVVAM_GGXP7WK0CHR6866,Ukraine|additional support|NATO states|Russia's invasion|NATO-Ukraine Council|Brussels|additional capabilities|billions in support|military alliance|air defence systems|Patriot air defence missiles|Russian airstrikes|ballistic missiles|North Korea|drones|Iran|NATO Secretary General|Jens Stoltenberg|Moscow|Ukrainian cities|civilians|Russia’s war of aggression
BFW1N5JFCS_Y893UHZ7Q4TO0V0,American|custody|biting|crew member|All Nippon Airways|flight|Seattle|Tuesday|detained|plane|Tokyo|female flight attendant|minor injuries|aggressive behavior|American Airlines|diverted|Texas|passenger|struck|police officer
BJ0NAW3ZDN_MW79TF56D8OFIDO,Chinese analysts|Beijing|hypersonic missiles|American defenses|Russian Kinzhal missiles|Business Insider|Ukraine|American Patriot systems|Ukrainian Armed Forces|Chinese defense analysts|Yin Jie|Shaanxi military magazine|Ordnance Industry Science and Technology|Russia|Iskander missile|Western competitors|Military Arms|Dagger|Patriot|MiG-31 aircraft|Su-34 aircraft|Russian satellite guidance system|Western sanctions|Moscow|The New Voice of Ukraine
BL3TV03C9K_OJGFS7WMVNLOQPM,error...
BPEIP0OPV6_H3N89GPQIKJVC7B,error...
BSN3WJM3HF_3HTG7METVYJHDFJ,"'Qatar', 'France', 'Israel', 'Hamas', 'medications', 'Israeli hostages', 'Gaza', 'cease-fire', 'Yemen', 'U.S.', 'Houthi rebel group', 'Red Sea corridor', 'Palestinian militants', 'Palestinian death toll', 'Health Ministry', 'Bernie Sanders', 'U.S. military aid', 'human rights abuses', 'international accords', 'Emmanuel Macron', 'Houthis', 'commercial vessels', 'Mideast tensions', 'French warships', 'missiles', 'drones', 'commercial ships', 'cease-fire', 'mediation', 'conflicts', 'medicines', 'hostages', 'Hamas attack', 'French citizens', 'United Nations', 'Security Council resolution', 'attacks on ships', 'Iranian-backed Houthis', 'civil war', 'Yemen’s internationally recognized government', 'trade routes', 'shipping costs', 'humanitarian access', 'Israeli hostages', 'Israeli airstrikes', 'Israeli military', 'Israeli forces', 'Hamas’ Oct. 7 attack', 'Israeli war effort', 'U.S. State Department', 'U.S. military aid', 'humanitarian aid', 'Gulf Arab country', 'chronic illnesses', 'medicines', 'vitamins', 'Egypt', 'Red Cross', 'elderly men', 'medication', 'Yemen-based Houthis', 'anti-ship missiles', 'Iranian-backed group', 'missile attack', 'Malta-flagged bulk carrier Zografia', 'Red Sea', 'Greek Shipping and Island Policy Ministry', 'Houthi attacks', 'shipping', 'U.S. and British assault', 'Saudi-led', 'U.S.-backed war', 'humanitarian disasters', 'capital', 'northern and western Yemen', 'population', 'Al-Jazeera’s veteran bureau chief', 'Gaza', 'wife', 'children', 'Israeli airstrikes', 'medical treatment', 'Qatar', 'Al Jazeera', 'hand injury', 'Arabic-speaking viewers', 'European Union', 'Hamas leader', 'Yehya Sinwar', 'terrorist list', 'funds', 'financial assets', 'EU member states', 'economic resources', 'Hamas’ military wing', 'terrorist list', 'organizations', 'Qatar’s prime minister', 'Israeli war', 'Hamas', 'Gaza Strip', 'Sheikh Mohammed bin Abdulrahman Al Thani', 'two-state solution', 'conflict', 'Hamas’ Oct. 7 attack', 'Israeli response', 'World Economic Forum', 'Davos', 'Switzerland', 'carpet bombing', 'West Bank', 'Palestinians', 'Mideast waterways', 'Yemen's Houthi rebels', 'Gulf of Aden', 'escalation', 'Sheikh Mohammed', 'Israel', 'Gaza Strip', 'southern Israel', 'store', 'bombardments', 'Gaza', 'Defense Minister Yoav Gallant', 'Israeli army', 'military control', 'northern Gaza', 'Hamas', 'military capabilities', 'Gaza town of Bureij', 'Beit Lahia', 'northern Gaza', 'Israeli troops', 'rocket set-installations', 'ready-to-use rockets', 'military', 'militants', 'news conference', 'military operations', 'southern Gaza', 'White House', 'offensive', 'Hamas’ leaders', 'head of the snake', 'Khan Younis', 'southern city', 'offensive', 'hostages', 'Hamas captivity', 'position of strength', 'release of hostages', 'Israeli military', 'occupied West Bank', 'Palestinian woman', 'clashes', 'Israeli forces', 'Palestinian Health Ministry', 'woman', 'Ahed Mohammed', 'man', 'Palestinians', 'town of Dura', 'firebombs', 'blocks', 'troops', 'West Bank', 'violence', 'war', 'Gaza', 'Palestinian Health Ministry', 'Israeli forces', 'Palestinians', 'confrontations', 'Israeli forces', 'arrest raids', 'violent protests', 'Palestinians', 'West Bank', 'attacks', 'Israelis', 'Israel', 'troops', 'exchange of fire', 'border', 'Egypt', 'Cairo', 'drug smuggling', 'Nitzana border crossing', 'Sinai Peninsula', 'armed suspects', 'Israelis', 'suspects', 'fire', 'Israeli soldier', 'hospital', 'medical treatment', 'family', 'Egyptian military', 'suspects', 'drugs', 'person', 'arrest', 'Egypt', 'Israel', 'peace deal', 'Hamas', 'Gaza Strip', 'U.N. secretary-general', 'Gaza', 'starvation', 'disease', 'humanitarian aid', 'Antonio Guterres', 'Israel', 'bombardment', 'barriers', 'territory', 'restrictions', 'distribution', 'Israel’s control', 'international humanitarian law', 'Israeli officials', 'aid delivery', 'U.N.', 'workers', 'trucks', 'humanitarian aid', 'Gaza', 'bombardment', 'U.N. staffers', 'Gaza', 'start of the war', 'loss of life', 'organization'"
BZ97ZMTGJJ_C1G5Z3OXI9KXLD2,SAN DIEGO | US Navy sailor | gunned down | apartment | La Mesa | shooting | 4306 Echo Court | La Mesa Police Department | gunshot victim | Corneilius Brown | Naval Base Coronado | Sharp Memorial Hospital | suspects | San Diego County Crime Stoppers | reward
BZDC42WXKG_0WDNGZ4TYU9I1JU,Russia | Belarus | military doctrine | nuclear weapons | Vladimir Putin | Europe | Poland | Latvia | Lithuania | Nato | Defence minister | Viktor Khrenin | national security council | Ukraine | Kyiv | Russian troops | February 2022 | Alexander Lukashenko | shipment | St Petersburg | battlefield use | security council secretary | Alexander Volfovich | aggression | All-Belarusian People’s Assembly | parliament
C3U2RT8MDB_C3562BJ6OQO33N9,Canada|security assurances|Ukraine|Natalka Cmoc|Canadian ambassador|Ukrainska Pravda|Western allies|full-scale invasion|Group of Seven|G7|NATO summit|Vilnius|Russian aggression|U.K. Prime Minister|Rishi Sunak|President Volodymyr Zelensky|bilateral security agreement|long-term assistance|negotiations|Kyiv Independent
